Account Name,Service Name,Audit Type,Location,Address,City,State,Zip,Round,Scheduled Date,Start Date,Completion Date,Audit Duration,Score,Golf Score,Specialist,RP Order #,Status,Imported From,Sent To Client,Report
OCP Corp,OCP Corp Audit,Audit,T1973,11060 NE Northgate Way,Tallahassee,WA,32309-1943,Round 6 - 2012,1/30/13 0:00,1/30/13 13:22,1/30/13 16:39,196,91.83,4,Adeline Mccusker,7609450,Closed,,2013-01-31T11:33:09.287,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1973,11061 NE Northgate Way,Tallahassee,WA,32309-1943,Round 6 - 2012,1/30/13 0:00,1/30/13 13:40,1/30/13 16:38,177,1,1,Roseanna Pillar,7608465,Closed,,2013-01-31T11:33:08.340,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2492,11062 NE Northgate Way,Sacramento,WA,95817-2611,Round 6 - 2012,1/30/13 0:00,1/30/13 13:40,1/30/13 16:31,170,2,2,Chad Smurf,7608903,Closed,,2013-01-31T03:40:30.570,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2492,11063 NE Northgate Way,Sacramento,WA,95817-2611,Round 6 - 2012,1/30/13 0:00,1/30/13 13:37,1/30/13 16:31,173,86.76,8,Lita Willimas,7610693,Closed,,2013-01-31T03:40:35.203,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0273,11064 NE Northgate Way,Modesto,WA,95350-1445,Round 6 - 2012,1/30/13 0:00,1/30/13 14:00,1/30/13 16:27,146,100,0,Kimiko Cabe,7610585,Closed,,2013-01-31T16:28:21.907,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0273,11065 NE Northgate Way,Modesto,WA,95350-1445,Round 6 - 2012,1/30/13 0:00,1/30/13 14:01,1/30/13 16:25,143,0,0,Zenaida Koran,7608154,Closed,,2013-01-31T16:28:24.213,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0642,11066 NE Northgate Way,Delray Beach,WA,33444-1115,Round 6 - 2012,1/30/13 0:00,1/30/13 13:18,1/30/13 16:23,184,91.06,4,Gerald Schoenberger,7610467,Closed,,2013-01-30T22:57:58.547,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0642,11067 NE Northgate Way,Delray Beach,WA,33444-1115,Round 6 - 2012,1/30/13 0:00,1/30/13 13:20,1/30/13 16:20,179,1,1,Jayne Mcbain,7608049,Closed,,2013-01-30T22:57:57.673,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1311,11068 NE Northgate Way,New Berlin,WA,53151-7486,Round 6 - 2012,1/30/13 0:00,1/30/13 14:37,1/30/13 16:19,101,96.29,2,Forrest Boze,7609900,Closed,,2013-01-30T22:53:31.487,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2147,11069 NE Northgate Way,West Covina,WA,91792,Round 6 - 2012,1/30/13 0:00,1/30/13 13:17,1/30/13 16:17,179,98.37,2,Tana Nolley,7609304,Closed,,2013-01-31T01:48:41.137,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2015,11070 NE Northgate Way,Caledonia,WA,49316-8511,Round 6 - 2012,1/30/13 0:00,1/30/13 13:36,1/30/13 16:16,159,1,1,Rachele Lashua,7607871,Closed,,2013-01-31T01:18:48.943,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2147,11071 NE Northgate Way,West Covina,WA,91792,Round 6 - 2012,1/30/13 0:00,1/30/13 13:20,1/30/13 16:15,174,0,0,Jacinta Pease,7608696,Closed,,2013-01-31T01:48:43.510,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2015,11072 NE Northgate Way,Caledonia,WA,49316-8511,Round 6 - 2012,1/30/13 0:00,1/30/13 13:34,1/30/13 16:15,160,90.26,3,Dorris Lyford,7609433,Closed,,2013-01-31T01:18:49.363,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1200,11073 NE Northgate Way,Florence,WA,41042-4869,Round 6 - 2012,1/30/13 0:00,1/30/13 13:40,1/30/13 16:08,147,95.63,4,Kizzie Rea,7610006,Closed,,2013-01-31T02:02:45.197,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1044,11074 NE Northgate Way,Columbia,WA,21045-1971,Round 6 - 2012,1/30/13 0:00,1/30/13 13:35,1/30/13 16:00,144,95.93,5,Sherly Gaudet,7610154,Closed,,2013-01-30T21:36:34.803,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2757,11075 NE Northgate Way,Pittsburgh,WA,15206-3978,Round 6 - 2012,1/30/13 0:00,1/30/13 12:17,1/30/13 15:56,218,3,3,Anamaria Durbin,7608929,Closed,,2013-01-31T02:17:21.010,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2757,11076 NE Northgate Way,Pittsburgh,WA,15206-3978,Round 6 - 2012,1/30/13 0:00,1/30/13 12:14,1/30/13 15:56,221,95.93,5,Gillian Ceasar,7610713,Closed,,2013-01-31T02:17:26.297,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2534,11077 NE Northgate Way,Kenner,WA,70065-2845,Round 6 - 2012,1/30/13 0:00,1/30/13 13:38,1/30/13 15:52,133,97.56,3,Lorretta Marcial,7610707,Closed,,2013-01-31T04:25:28.770,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2534,11078 NE Northgate Way,Kenner,WA,70065-2845,Round 6 - 2012,1/30/13 0:00,1/30/13 13:43,1/30/13 15:51,127,1,1,Shirl Winger,7608927,Closed,,2013-01-31T04:25:27.480,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1783,11079 NE Northgate Way,Grand Forks,WA,58201-5911,Round 6 - 2012,1/30/13 0:00,1/30/13 11:27,1/30/13 15:46,258,93.2,8,Astrid Adamo,7609635,Closed,,2013-01-31T06:03:48.707,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2093,11080 NE Northgate Way,Houston,WA,77007,Round 6 - 2012,1/30/13 0:00,1/30/13 13:05,1/30/13 15:38,152,93.91,3,Enda Lotts,7609351,Closed,,2013-01-31T00:24:26.780,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2093,11081 NE Northgate Way,Houston,WA,77007,Round 6 - 2012,1/30/13 0:00,1/30/13 13:08,1/30/13 15:37,148,2,2,Jayme Everette,7608324,Closed,,2013-01-31T00:24:27.090,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0654,11082 NE Northgate Way,Largo,WA,33771-3544,Round 6 - 2012,1/30/13 0:00,1/30/13 12:18,1/30/13 15:31,193,0,0,Syreeta Updike,7608389,Closed,,2013-01-30T22:10:42.127,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0654,11083 NE Northgate Way,Largo,WA,33771-3544,Round 6 - 2012,1/30/13 0:00,1/30/13 12:18,1/30/13 15:31,193,87.83,7,Ja Kluender,7610463,Closed,,2013-01-30T22:10:45.880,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0853,11084 NE Northgate Way,Lodi,WA,95242-4120,Round 6 - 2012,1/30/13 0:00,1/30/13 12:56,1/30/13 15:25,148,4,4,Casandra Ryder,7608700,Closed,,2013-01-31T05:58:32.183,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0853,11085 NE Northgate Way,Lodi,WA,95242-4120,Round 6 - 2012,1/30/13 0:00,1/30/13 12:54,1/30/13 15:25,150,94.67,5,Ashleigh Milliken,7610311,Closed,,2013-01-31T05:58:32.347,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2208,11086 NE Northgate Way,Panama City Beach,WA,32413-2457,Round 6 - 2012,1/30/13 0:00,1/30/13 12:09,1/30/13 15:18,188,0,0,Evelyn Dykeman,7608622,Closed,,2013-01-30T23:51:42.020,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2208,11087 NE Northgate Way,Panama City Beach,WA,32413-2457,Round 6 - 2012,1/30/13 0:00,1/30/13 12:07,1/30/13 15:18,190,95.93,5,Shantell Messersmith,7609251,Closed,,2013-01-30T23:51:44.253,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2188,11088 NE Northgate Way,Miami,WA,33127-3525,Round 6 - 2012,1/30/13 0:00,1/30/13 11:50,1/30/13 15:10,199,2,2,Harland Gullett,7607974,Closed,,2013-01-30T21:28:56.793,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2188,11089 NE Northgate Way,Miami,WA,33127-3525,Round 6 - 2012,1/30/13 0:00,1/30/13 11:48,1/30/13 15:08,199,93.1,4,Vivienne Pawloski,7609268,Closed,,2013-01-30T21:29:01.523,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1809,11090 NE Northgate Way,Philadelphia,WA,19116,Round 6 - 2012,1/30/13 0:00,1/30/13 12:32,1/30/13 15:02,149,2,2,Dian Bosio,7608082,Closed,,2013-01-31T00:24:05.747,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1809,11091 NE Northgate Way,Philadelphia,WA,19116,Round 6 - 2012,1/30/13 0:00,1/30/13 12:30,1/30/13 15:02,151,87.01,5,Florine Lawley,7609614,Closed,,2013-01-31T00:24:06.937,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2433,11092 NE Northgate Way,Lisbon,WA,6351,Round 6 - 2012,1/30/13 0:00,1/30/13 12:01,1/30/13 14:44,163,2,2,Marlo Gramlich,7608583,Closed,,2013-01-31T03:48:13.703,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2433,11093 NE Northgate Way,Lisbon,WA,6351,Round 6 - 2012,1/30/13 0:00,1/30/13 11:59,1/30/13 14:44,164,94.72,2,Meryl Mckissick,7609044,Closed,,2013-01-31T03:48:11.967,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2146,11094 NE Northgate Way,Coral Springs,WA,33073-3353,Round 6 - 2012,1/30/13 0:00,1/30/13 9:40,1/30/13 14:38,297,0,0,Jerri Goetzinger,7608006,Closed,,2013-01-31T00:49:27.153,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2146,11095 NE Northgate Way,Coral Springs,WA,33073-3353,Round 6 - 2012,1/30/13 0:00,1/30/13 9:38,1/30/13 14:38,299,92.76,11,Reinaldo Demarco,7609303,Closed,,2013-01-31T00:49:34.497,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2586,11096 NE Northgate Way,Wauwatosa,WA,53222-2105,Round 6 - 2012,1/30/13 0:00,1/30/13 11:45,1/30/13 14:00,134,0,0,Kristy Yancy,7608195,Closed,,2013-01-30T20:28:07.487,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2586,11097 NE Northgate Way,Wauwatosa,WA,53222-2105,Round 6 - 2012,1/30/13 0:00,1/30/13 11:28,1/30/13 13:58,149,97.56,3,Ona Boso,7608968,Closed,,2013-01-30T20:28:08.280,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1367,11098 NE Northgate Way,Huntsville,WA,35802-4913,Round 6 - 2012,1/30/13 0:00,1/30/13 9:28,1/30/13 13:58,269,88.76,19,Robbin Cantero,7609845,Closed,,2013-02-19T20:09:46.560,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2028,11099 NE Northgate Way,New Lenox,WA,60451-9533,Round 6 - 2012,1/30/13 0:00,1/30/13 11:01,1/30/13 13:37,155,0,0,Gilberte Veith,7608287,Closed,,2013-01-31T13:04:28.017,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2028,11100 NE Northgate Way,New Lenox,WA,60451-9533,Round 6 - 2012,1/30/13 0:00,1/30/13 10:59,1/30/13 13:36,156,82.84,9,Sylvie Toupin,7609422,Closed,,2013-01-31T13:04:19.867,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1359,11101 NE Northgate Way,Missouri City,WA,77459,Round 6 - 2012,1/30/13 0:00,1/30/13 9:14,1/30/13 13:32,257,98.75,3,Angeles Vickery,7609861,Closed,,2013-01-31T00:28:21.287,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1150,11102 NE Northgate Way,College Point,WA,11356-2446,Round 6 - 2012,1/30/13 0:00,1/30/13 10:02,1/30/13 13:23,200,93.04,7,Hollie Faller,7610052,Closed,,2013-01-31T01:31:07.330,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2192,11103 NE Northgate Way,Marysville,WA,98271-4724,Round 6 - 2012,1/30/13 0:00,1/30/13 10:38,1/30/13 13:22,163,1,1,Shaunna Lawry,7608401,Closed,,2013-01-31T06:52:03.607,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2192,11104 NE Northgate Way,Marysville,WA,98271-4724,Round 6 - 2012,1/30/13 0:00,1/30/13 10:33,1/30/13 13:22,168,94.72,2,Edmundo Job,7609260,Closed,,2013-01-31T06:52:02.043,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1150,11105 NE Northgate Way,College Point,WA,11356-2446,Round 6 - 2012,1/30/13 0:00,1/30/13 10:05,1/30/13 13:19,193,0,0,Kendall Goguen,7608581,Closed,,2013-01-31T01:31:17.827,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2115,11106 NE Northgate Way,Sacramento,WA,95834,Round 6 - 2012,1/30/13 0:00,11/30/12 7:57,1/30/13 13:03,88145,2,2,Shona Dodd,7608276,Closed,,2013-01-31T03:40:31.227,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2115,11107 NE Northgate Way,Sacramento,WA,95834,Round 6 - 2012,1/30/13 0:00,11/30/12 7:55,1/30/13 13:03,88147,93.04,7,Suzanna Tusing,7609334,Closed,,2013-01-31T03:40:32.760,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1457,11108 NE Northgate Way,Humble,WA,77338,Round 6 - 2012,1/30/13 0:00,1/30/13 8:38,1/30/13 13:00,262,1,1,Latarsha Preslar,7607813,Closed,,2013-01-31T01:35:52.053,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1457,11109 NE Northgate Way,Humble,WA,77338,Round 6 - 2012,1/30/13 0:00,1/30/13 8:38,1/30/13 12:59,261,96.1,5,Lyman Shemwell,7609765,Closed,,2013-01-31T01:35:54.137,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0844,11110 NE Northgate Way,Tallahassee,WA,32301-4819,Round 6 - 2012,1/30/13 0:00,1/30/13 10:11,1/30/13 12:46,154,1,1,Nellie Madding,7608005,Closed,,2013-01-31T11:33:08.447,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0844,11111 NE Northgate Way,Tallahassee,WA,32301-4819,Round 6 - 2012,1/30/13 0:00,1/30/13 10:08,1/30/13 12:44,155,94.67,5,Adeline Mccusker,7610326,Closed,,2013-01-31T11:33:10.053,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1408,11112 NE Northgate Way,Los Angeles,WA,90041,Round 6 - 2012,1/30/13 0:00,1/30/13 9:09,1/30/13 12:41,211,0,0,Roseanna Pillar,7608946,Closed,,2013-01-31T06:46:38.723,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1408,11113 NE Northgate Way,Los Angeles,WA,90041,Round 6 - 2012,1/30/13 0:00,1/30/13 9:07,1/30/13 12:40,212,92.28,5,Chad Smurf,7609802,Closed,,2013-01-31T06:46:41.480,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2454,11114 NE Northgate Way,Council Bluffs,WA,51501-7732,Round 6 - 2012,1/30/13 0:00,1/30/13 9:44,1/30/13 12:39,174,0,0,Lita Willimas,7608133,Closed,,2013-01-31T00:09:45.413,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0858,11115 NE Northgate Way,Houston,WA,77040,Round 6 - 2012,1/30/13 0:00,1/30/13 10:15,1/30/13 12:38,142,1,1,Kimiko Cabe,7608502,Closed,,2013-01-31T00:24:18.753,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2454,11116 NE Northgate Way,Council Bluffs,WA,51501-7732,Round 6 - 2012,1/30/13 0:00,1/30/13 9:42,1/30/13 12:38,175,92.28,5,Zenaida Koran,7609024,Closed,,2013-01-31T00:09:46.100,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0858,11117 NE Northgate Way,Houston,WA,77040,Round 6 - 2012,1/30/13 0:00,1/30/13 10:01,1/30/13 12:37,155,96.75,4,Gerald Schoenberger,7610316,Closed,,2013-01-31T00:24:21.427,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0323,11118 NE Northgate Way,Cupertino,WA,95014,Round 6 - 2012,1/30/13 0:00,1/30/13 8:57,1/30/13 12:32,214,89.44,4,Jayne Mcbain,7610544,Closed,,2013-01-31T03:52:11.900,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0323,11119 NE Northgate Way,Cupertino,WA,95014,Round 6 - 2012,1/30/13 0:00,1/30/13 9:00,1/30/13 12:31,210,3,3,Forrest Boze,7608009,Closed,,2013-01-31T03:52:10.457,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2482,11120 NE Northgate Way,Brea,WA,92821,Round 6 - 2012,1/30/13 0:00,1/30/13 9:15,1/30/13 12:28,192,94.67,5,Tana Nolley,7609010,Closed,,2013-01-31T01:48:43.067,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1046,11121 NE Northgate Way,Germantown,WA,20876-4134,Round 6 - 2012,1/30/13 0:00,1/30/13 10:15,1/30/13 12:25,129,90.14,9,Rachele Lashua,7610156,Closed,,2013-01-30T23:17:15.793,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1046,11122 NE Northgate Way,Germantown,WA,20876-4134,Round 6 - 2012,1/30/13 0:00,1/30/13 10:19,1/30/13 12:23,123,0,0,Jacinta Pease,7607803,Closed,,2013-01-30T23:17:12.843,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2347,11123 NE Northgate Way,Lathrop,WA,95330,Round 6 - 2012,1/30/13 0:00,1/30/13 9:32,1/30/13 12:22,169,3,3,Dorris Lyford,7608830,Closed,,2013-01-31T05:58:31.620,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2347,11124 NE Northgate Way,Lathrop,WA,95330,Round 6 - 2012,1/30/13 0:00,1/30/13 9:27,1/30/13 12:22,174,93.1,4,Kizzie Rea,7609124,Closed,,2013-01-31T05:58:31.550,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2482,11125 NE Northgate Way,Brea,WA,92821,Round 6 - 2012,1/30/13 0:00,1/30/13 9:17,1/30/13 12:19,181,2,2,Sherly Gaudet,7607952,Closed,,2013-01-31T01:48:41.133,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1941,11126 NE Northgate Way,Lake Park,WA,33403-3802,Round 6 - 2012,1/30/13 0:00,1/30/13 9:12,1/30/13 12:19,186,98.37,2,Anamaria Durbin,7609478,Closed,,2013-01-30T22:57:56.320,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0201,11127 NE Northgate Way,San Diego,WA,92110,Round 6 - 2012,1/30/13 0:00,1/30/13 9:25,1/30/13 12:17,171,0,0,Gillian Ceasar,7607929,Closed,,2013-01-31T00:14:41.043,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0201,11128 NE Northgate Way,San Diego,WA,92110,Round 6 - 2012,1/30/13 0:00,1/30/13 9:22,1/30/13 12:17,174,96.75,4,Lorretta Marcial,7610628,Closed,,2013-01-31T00:14:41.917,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1941,11129 NE Northgate Way,Lake Park,WA,33403-3802,Round 6 - 2012,1/30/13 0:00,1/30/13 9:13,1/30/13 12:15,181,2,2,Shirl Winger,7608477,Closed,,2013-01-30T22:57:56.273,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1286,11130 NE Northgate Way,Valparaiso,WA,46383-6914,Round 6 - 2012,1/30/13 0:00,1/30/13 9:29,1/30/13 12:08,158,94.62,5,Astrid Adamo,7609924,Closed,,2013-01-31T04:05:13.310,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0884,11131 NE Northgate Way,Prescott,WA,86301-5665,Round 6 - 2012,1/29/13 0:00,1/30/13 9:47,1/30/13 12:05,137,95.29,3,Enda Lotts,7610281,Closed,,2013-01-31T13:13:01.020,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0938,11132 NE Northgate Way,Modesto,WA,95356-3215,Round 6 - 2012,1/30/13 0:00,1/30/13 8:42,1/30/13 11:58,195,0,0,Jayme Everette,7608139,Closed,,2013-01-31T16:28:23.230,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0938,11133 NE Northgate Way,Modesto,WA,95356-3215,Round 6 - 2012,1/30/13 0:00,1/30/13 8:41,1/30/13 11:58,196,92.28,5,Syreeta Updike,7610244,Closed,,2013-01-31T16:28:25.277,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1051,11134 NE Northgate Way,Tampa,WA,33611-2607,Round 6 - 2012,1/30/13 0:00,1/30/13 8:36,1/30/13 11:35,178,96.77,3,Ja Kluender,7610149,Closed,,2013-01-30T22:10:43.717,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0819,11135 NE Northgate Way,Clinton Township,WA,48035-6115,Round 6 - 2012,1/30/13 0:00,1/30/13 8:58,1/30/13 11:30,151,92.72,4,Casandra Ryder,7610350,Closed,,2013-02-01T01:16:23.413,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0968,11136 NE Northgate Way,Miami,WA,33155-3546,Round 6 - 2012,1/30/13 0:00,1/30/13 8:10,1/30/13 11:14,183,1,1,Ashleigh Milliken,7608242,Closed,,2013-01-30T21:28:56.113,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0968,11137 NE Northgate Way,Miami,WA,33155-3546,Round 6 - 2012,1/30/13 0:00,1/30/13 8:08,1/30/13 11:13,184,90.16,6,Evelyn Dykeman,7610212,Closed,,2013-01-30T21:28:58.707,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0353,11138 NE Northgate Way,Dearborn Heights,WA,48127-2841,Round 6 - 2012,1/30/13 0:00,1/30/13 8:41,1/30/13 11:12,150,96.02,3,Shantell Messersmith,7610518,Closed,,2013-01-31T00:10:30.720,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0353,11139 NE Northgate Way,Dearborn Heights,WA,48127-2841,Round 6 - 2012,1/30/13 0:00,1/30/13 8:44,1/30/13 11:11,146,0,0,Harland Gullett,7608783,Closed,,2013-01-31T00:10:30.073,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0811,11140 NE Northgate Way,Panama City,WA,32405-4404,Round 6 - 2012,1/30/13 0:00,1/30/13 8:00,1/30/13 11:04,183,93.55,6,Vivienne Pawloski,7610355,Closed,,2013-01-30T23:51:38.620,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0811,11141 NE Northgate Way,Panama City,WA,32405-4404,Round 6 - 2012,1/30/13 0:00,1/30/13 9:57,1/30/13 11:03,65,0,0,Dian Bosio,7608558,Closed,,2013-01-30T23:51:34.753,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1813,11142 NE Northgate Way,Greeley,WA,80634,Round 6 - 2012,1/30/13 0:00,1/30/13 8:12,1/30/13 10:55,162,3,3,Florine Lawley,7608737,Closed,,2013-01-31T01:12:31.413,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2388,11143 NE Northgate Way,Franklin,WA,53132-2290,Round 6 - 2012,1/30/13 0:00,1/30/13 8:15,1/30/13 10:55,159,0,0,Marlo Gramlich,7608487,Closed,,2013-01-30T20:28:07.893,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1813,11144 NE Northgate Way,Greeley,WA,80634,Round 6 - 2012,1/30/13 0:00,1/30/13 8:10,1/30/13 10:55,164,87.36,5,Meryl Mckissick,7609605,Closed,,2013-01-31T01:12:32.070,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1824,11145 NE Northgate Way,Garner,WA,27529,Round 6 - 2012,1/30/13 0:00,1/30/13 8:41,1/30/13 10:54,132,91.72,2,Jerri Goetzinger,7609592,Closed,,2013-01-31T02:18:14.033,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2388,11146 NE Northgate Way,Franklin,WA,53132-2290,Round 6 - 2012,1/30/13 0:00,1/30/13 8:08,1/30/13 10:54,165,91.47,6,Reinaldo Demarco,7609078,Closed,,2013-01-30T20:28:10.440,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2014,11147 NE Northgate Way,Grand Rapids,WA,49512-2049,Round 6 - 2012,1/30/13 0:00,1/30/13 8:05,1/30/13 10:45,159,1,1,Kristy Yancy,7608685,Closed,,2013-01-31T01:18:37.393,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2014,11148 NE Northgate Way,Grand Rapids,WA,49512-2049,Round 6 - 2012,1/30/13 0:00,1/30/13 8:03,1/30/13 10:45,161,99.19,1,Ona Boso,7609432,Closed,,2013-01-31T01:18:34.967,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1850,11149 NE Northgate Way,Addison,WA,75001,Round 6 - 2012,1/30/13 0:00,1/30/13 8:02,1/30/13 10:44,161,0,0,Robbin Cantero,7608742,Closed,,2013-01-30T21:51:46.813,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1850,11150 NE Northgate Way,Addison,WA,75001,Round 6 - 2012,1/30/13 0:00,1/30/13 8:00,1/30/13 10:44,163,97.85,2,Gilberte Veith,7609570,Closed,,2013-01-30T21:51:46.260,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0636,11151 NE Northgate Way,Spokane,WA,99218-1249,Round 6 - 2012,1/30/13 0:00,1/30/13 8:24,1/30/13 10:43,138,3,3,Sylvie Toupin,7608943,Closed,,2013-01-31T01:20:34.910,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1082,11152 NE Northgate Way,Idaho Falls,WA,83406-5712,Round 6 - 2012,1/30/13 0:00,1/30/13 8:08,1/30/13 10:33,144,97.81,2,Angeles Vickery,7610119,Closed,,2013-01-31T03:45:02.170,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0636,11153 NE Northgate Way,Spokane,WA,99218-1249,Round 6 - 2012,1/30/13 0:00,1/30/13 8:22,1/30/13 10:32,129,92.59,4,Hollie Faller,7610474,Closed,,2013-01-31T01:20:35.273,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1406,11154 NE Northgate Way,Fairview,WA,97024-8616,Round 6 - 2012,1/30/13 0:00,1/30/13 7:53,1/30/13 10:16,142,96.29,2,Shaunna Lawry,7609812,Closed,,2013-01-31T02:03:32.460,OCP Corp Audit Report.pdf
